uid,score
191848.0,100.0
191851.0,99.0
191853.0,99.0
191854.0,97.0
191855.0,87.0
191857.0,100.0
191861.0,100.0
191862.0,67.0
191866.0,73.0
191867.0,100.0
191868.0,94.0
191869.0,97.0
191870.0,100.0
191872.0,99.0
191873.0,89.0
191874.0,99.0
191878.0,98.0
191880.0,99.0
191881.0,98.0
191882.0,99.0
191884.0,96.0
191885.0,83.0
191887.0,99.0
191888.0,100.0
191890.0,98.0
191891.0,93.0
191892.0,100.0
191893.0,98.0
191894.0,87.0
191895.0,90.0
191896.0,19.0
191898.0,97.0
191901.0,93.0
191902.0,99.0
191905.0,99.0
191910.0,100.0
191911.0,95.0
191913.0,100.0
191914.0,100.0
191915.0,82.0
191917.0,84.0
191919.0,69.0
191920.0,94.0
191921.0,93.0
191923.0,95.0
191924.0,99.0
191925.0,99.0
191926.0,98.0
191927.0,100.0
191928.0,99.0
191929.0,68.0
191931.0,100.0
191932.0,100.0
191933.0,27.0
191935.0,82.0
191937.0,99.0
191938.0,100.0
191940.0,97.0
191941.0,91.0
191942.0,91.0
191943.0,99.0
191945.0,95.0
191947.0,89.0
191948.0,93.0
191949.0,98.0
191950.0,100.0
191953.0,90.0
191957.0,98.0
191958.0,90.0
191961.0,97.0
191963.0,92.0
191964.0,94.0
191968.0,96.0
191971.0,63.0
191974.0,90.0
191977.0,97.0
191978.0,98.0
191982.0,100.0
191984.0,99.0
191989.0,97.0
191990.0,99.0
191992.0,96.0
191994.0,51.0
191995.0,99.0
191998.0,61.0
191999.0,95.0
192001.0,98.0
192002.0,94.0
192003.0,86.0
192004.0,29.0
192005.0,61.0
192006.0,100.0
192010.0,99.0
192011.0,100.0
192012.0,99.0
192013.0,44.0
192014.0,33.0
192016.0,99.0
192019.0,99.0
192020.0,100.0
192021.0,100.0
192022.0,99.0
192024.0,85.0
192025.0,100.0
192029.0,93.0
192030.0,100.0
192032.0,99.0
192033.0,97.0
192034.0,94.0
192035.0,98.0
192039.0,100.0
192040.0,97.0
192041.0,78.0
192042.0,47.0
192043.0,86.0
192044.0,63.0
192047.0,92.0
192048.0,69.0
192049.0,66.0
192051.0,60.0
192053.0,99.0
192054.0,93.0
192057.0,66.0
192060.0,99.0
192063.0,96.0
192064.0,93.0
192066.0,99.0
192069.0,98.0
192071.0,100.0
192073.0,97.0
192076.0,99.0
192077.0,99.0
192078.0,100.0
192079.0,99.0
192080.0,100.0
192081.0,97.0
192082.0,100.0
192083.0,89.0
192084.0,98.0
192085.0,99.0
192087.0,99.0
192088.0,100.0
192089.0,100.0
192090.0,95.0
192092.0,100.0
192094.0,100.0
192095.0,98.0
192097.0,99.0
192099.0,84.0
192101.0,86.0
192103.0,100.0
192105.0,100.0
192106.0,89.0
192107.0,98.0
192112.0,100.0
192113.0,93.0
192115.0,98.0
192117.0,98.0
192119.0,60.0
192120.0,97.0
192121.0,60.0
192124.0,94.0
192126.0,94.0
192128.0,94.0
192129.0,100.0
192131.0,99.0
192133.0,97.0
192134.0,100.0
192135.0,90.0
192137.0,100.0
192140.0,96.0
192142.0,90.0
192143.0,98.0
192145.0,100.0
192147.0,83.0
192149.0,100.0
192150.0,99.0
192151.0,99.0
192152.0,61.0
192153.0,100.0
192154.0,88.0
192155.0,100.0
192156.0,86.0
192157.0,95.0
192159.0,100.0
192160.0,100.0
192163.0,88.0
192164.0,100.0
192166.0,52.0
192167.0,87.0
192168.0,99.0
192169.0,87.0
192171.0,100.0
192173.0,100.0
192175.0,99.0
192179.0,61.0
192182.0,97.0
192183.0,96.0
192185.0,99.0
192187.0,100.0
192189.0,100.0
192190.0,95.0
192192.0,99.0
192194.0,100.0
192195.0,99.0
192196.0,99.0
192197.0,94.0
192200.0,100.0
192201.0,80.0
192202.0,89.0
302561.0,88.0
302564.0,15.0
302566.0,83.0
302571.0,100.0
302573.0,83.0
302574.0,100.0
302575.0,100.0
302576.0,86.0
302579.0,10.0
302580.0,91.0
302581.0,67.0
302584.0,17.0
302586.0,1.0
302588.0,87.0
302592.0,11.0
302593.0,89.0
302596.0,59.0
302597.0,98.0
302598.0,100.0
302599.0,58.0
302600.0,60.0
302602.0,47.0
302605.0,57.0
302606.0,76.0
302608.0,59.0
302609.0,96.0
302610.0,100.0
302611.0,52.0
302614.0,31.0
302616.0,96.0
302617.0,27.0
302618.0,94.0
302619.0,66.0
302620.0,14.0
302626.0,69.0
302627.0,100.0
302630.0,75.0
302631.0,85.0
302632.0,75.0
302634.0,91.0
302635.0,75.0
302636.0,97.0
302638.0,60.0
302639.0,80.0
302643.0,26.0
302644.0,92.0
302647.0,99.0
302649.0,14.0
302650.0,55.0
302652.0,90.0
302654.0,78.0
302655.0,32.0
302657.0,64.0
302659.0,31.0
302660.0,35.0
302661.0,99.0
302662.0,78.0
302663.0,13.0
302664.0,42.0
302665.0,96.0
302667.0,79.0
302668.0,41.0
302669.0,15.0
302670.0,69.0
302671.0,74.0
302672.0,23.0
302673.0,88.0
302675.0,100.0
302676.0,90.0
302677.0,100.0
302679.0,90.0
302680.0,49.0
302682.0,89.0
302686.0,55.0
302689.0,97.0
302690.0,39.0
302692.0,72.0
302694.0,72.0
302696.0,100.0
302702.0,65.0
302704.0,34.0
302708.0,38.0
302709.0,99.0
302715.0,94.0
302718.0,81.0
302721.0,28.0
302722.0,85.0
302723.0,20.0
302725.0,99.0
302727.0,79.0
302731.0,52.0
302734.0,87.0
302735.0,37.0
302737.0,82.0
302739.0,52.0
302741.0,99.0
302742.0,53.0
302745.0,67.0
302746.0,73.0
302747.0,11.0
302748.0,70.0
302750.0,53.0
302753.0,71.0
302754.0,71.0
302755.0,86.0
302756.0,100.0
302757.0,67.0
302758.0,100.0
302760.0,25.0
302761.0,34.0
302764.0,97.0
302766.0,79.0
302767.0,96.0
302768.0,35.0
302771.0,43.0
302774.0,92.0
302775.0,90.0
302778.0,88.0
302781.0,95.0
302783.0,94.0
302784.0,96.0
302785.0,84.0
302786.0,61.0
302788.0,92.0
302790.0,70.0
302791.0,83.0
302792.0,74.0
302796.0,80.0
302797.0,100.0
302798.0,5.0
302799.0,97.0
302800.0,74.0
302802.0,45.0
302803.0,96.0
302806.0,100.0
302807.0,85.0
302808.0,97.0
302810.0,86.0
302811.0,82.0
302812.0,99.0
302813.0,86.0
302814.0,79.0
302815.0,84.0
302816.0,70.0
302817.0,99.0
302818.0,95.0
302821.0,84.0
302822.0,94.0
302825.0,100.0
302826.0,94.0
302828.0,89.0
302830.0,85.0
302834.0,56.0
302837.0,26.0
302841.0,95.0
302842.0,24.0
302844.0,91.0
302845.0,93.0
302846.0,68.0
302850.0,99.0
302852.0,9.0
302856.0,99.0
302860.0,83.0
302862.0,97.0
302863.0,57.0
302866.0,56.0
302867.0,100.0
302869.0,84.0
302871.0,95.0
302873.0,1.0
302875.0,53.0
302876.0,59.0
302878.0,94.0
302879.0,0.0
302880.0,25.0
302883.0,23.0
302887.0,7.0
302890.0,3.0
302891.0,32.0
302894.0,23.0
302895.0,99.0
302896.0,41.0
302897.0,19.0
302898.0,44.0
302902.0,99.0
302903.0,99.0
302904.0,99.0
302906.0,89.0
302907.0,30.0
302909.0,41.0
302910.0,96.0
302911.0,78.0
302912.0,85.0
302913.0,79.0
302914.0,95.0
302921.0,100.0
302925.0,90.0
302926.0,83.0
302927.0,100.0
302928.0,46.0
302929.0,98.0
302931.0,67.0
302932.0,100.0
302933.0,59.0
302934.0,32.0
302935.0,92.0
302937.0,21.0
302938.0,13.0
302942.0,83.0
302943.0,99.0
302947.0,96.0
302949.0,92.0
302950.0,100.0
302951.0,100.0
302953.0,100.0
302954.0,86.0
302956.0,55.0
302957.0,66.0
302958.0,39.0
302962.0,98.0
302964.0,96.0
302965.0,98.0
302966.0,99.0
302967.0,100.0
302974.0,96.0
302975.0,96.0
302976.0,89.0
302979.0,59.0
302980.0,77.0
302981.0,100.0
302984.0,82.0
302987.0,100.0
302988.0,95.0
302989.0,83.0
302990.0,97.0
302995.0,97.0
302996.0,92.0
302997.0,97.0
302999.0,78.0
303002.0,99.0
303003.0,60.0
303004.0,67.0
303005.0,83.0
303006.0,77.0
303008.0,99.0
303010.0,80.0
303011.0,100.0
303013.0,69.0
303014.0,100.0
303018.0,73.0
303020.0,87.0
303021.0,96.0
303023.0,99.0
303024.0,22.0
303025.0,96.0
303027.0,56.0
303031.0,80.0
303036.0,94.0
303037.0,96.0
303039.0,89.0
303040.0,99.0
303041.0,78.0
303042.0,52.0
303044.0,99.0
303045.0,100.0
303046.0,72.0
303047.0,94.0
303048.0,86.0
303049.0,85.0
303051.0,95.0
303056.0,92.0
303057.0,100.0
303058.0,99.0
303059.0,100.0
303060.0,100.0
303062.0,81.0
303064.0,79.0
303065.0,98.0
303070.0,46.0
303072.0,91.0
303073.0,97.0
303074.0,81.0
303075.0,91.0
303078.0,60.0
303079.0,75.0
303081.0,93.0
303082.0,89.0
303083.0,53.0
303084.0,100.0
303089.0,34.0
303094.0,98.0
303097.0,100.0
303098.0,99.0
303099.0,88.0
303100.0,94.0
303101.0,99.0
303103.0,94.0
303105.0,95.0
303107.0,99.0
303108.0,97.0
303110.0,88.0
303112.0,85.0
303117.0,100.0
303121.0,70.0
303122.0,96.0
303123.0,37.0
303125.0,66.0
303126.0,98.0
303129.0,95.0
303132.0,100.0
303133.0,98.0
303135.0,99.0
303136.0,93.0
303138.0,97.0
303142.0,39.0
303143.0,96.0
303144.0,49.0
303146.0,100.0
303147.0,99.0
303148.0,99.0
303149.0,77.0
303151.0,75.0
303153.0,90.0
303155.0,94.0
303157.0,69.0
303161.0,98.0
303163.0,81.0
303164.0,96.0
303165.0,76.0
303166.0,68.0
303167.0,85.0
303169.0,81.0
303170.0,99.0
303173.0,100.0
303175.0,71.0
303180.0,64.0
303182.0,100.0
303183.0,90.0
303187.0,89.0
303189.0,98.0
303191.0,100.0
303194.0,73.0
303196.0,99.0
303200.0,94.0
303206.0,96.0
303207.0,76.0
303208.0,92.0
303209.0,100.0
303210.0,89.0
303212.0,89.0
303214.0,85.0
303217.0,98.0
303218.0,100.0
303220.0,99.0
303223.0,96.0
303224.0,94.0
303225.0,100.0
303227.0,66.0
303228.0,98.0
303229.0,85.0
303230.0,90.0
303232.0,98.0
303233.0,100.0
303235.0,100.0
303236.0,97.0
303237.0,99.0
303240.0,96.0
303242.0,68.0
303244.0,85.0
303245.0,96.0
303247.0,95.0
303248.0,58.0
303251.0,87.0
303254.0,100.0
303256.0,57.0
303257.0,100.0
303258.0,100.0
303261.0,93.0
303262.0,37.0
303268.0,89.0
303271.0,46.0
303273.0,58.0
303274.0,99.0
303277.0,98.0
303278.0,98.0
303280.0,98.0
303281.0,99.0
303289.0,54.0
303292.0,100.0
303297.0,95.0
303299.0,100.0
303305.0,98.0
303306.0,100.0
303307.0,97.0
303308.0,100.0
303309.0,100.0
303310.0,85.0
303311.0,87.0
303312.0,91.0
303314.0,73.0
303316.0,72.0
303319.0,0.0
303320.0,99.0
303321.0,57.0
303327.0,94.0
303328.0,96.0
303329.0,66.0
303330.0,100.0
303331.0,100.0
303332.0,99.0
303334.0,100.0
303335.0,89.0
303336.0,100.0
303340.0,98.0
303341.0,85.0
303343.0,93.0
303344.0,99.0
303345.0,74.0
303347.0,95.0
303348.0,90.0
303352.0,58.0
303353.0,100.0
303356.0,61.0
303357.0,96.0
303358.0,97.0
303359.0,99.0
303361.0,100.0
303362.0,83.0
303363.0,87.0
303365.0,87.0
303366.0,59.0
303368.0,99.0
303369.0,56.0
303373.0,98.0
303378.0,99.0
303379.0,97.0
303380.0,62.0
303381.0,100.0
303382.0,96.0
303386.0,87.0
303388.0,100.0
303391.0,100.0
303392.0,93.0
303394.0,99.0
303397.0,100.0
303398.0,81.0
303401.0,99.0
303402.0,32.0
303403.0,100.0
303405.0,100.0
303408.0,98.0
303409.0,100.0
303410.0,80.0
303411.0,89.0
303413.0,98.0
303414.0,98.0
303416.0,80.0
303419.0,100.0
303423.0,52.0
303424.0,68.0
303425.0,83.0
303426.0,82.0
303427.0,100.0
303429.0,76.0
303430.0,100.0
303431.0,95.0
303432.0,100.0
303434.0,82.0
303436.0,94.0
303437.0,94.0
303439.0,90.0
303440.0,95.0
303441.0,99.0
303442.0,61.0
303447.0,73.0
303449.0,78.0
303452.0,89.0
303459.0,61.0
303461.0,90.0
303462.0,99.0
303463.0,100.0
303465.0,87.0
303467.0,100.0
303470.0,88.0
303471.0,99.0
303472.0,53.0
303474.0,96.0
303478.0,96.0
303479.0,92.0
303480.0,63.0
303482.0,96.0
303484.0,100.0
303485.0,100.0
303486.0,89.0
303487.0,100.0
303488.0,72.0
303490.0,99.0
303491.0,100.0
303492.0,99.0
303493.0,100.0
303496.0,100.0
303501.0,82.0
303503.0,100.0
303505.0,100.0
303506.0,93.0
303509.0,48.0
303511.0,91.0
303512.0,64.0
303517.0,98.0
303519.0,94.0
303520.0,100.0
303521.0,99.0
303522.0,98.0
303523.0,76.0
303527.0,100.0
303528.0,96.0
303530.0,93.0
303531.0,100.0
303532.0,59.0
303534.0,100.0
303537.0,60.0
303538.0,100.0
303539.0,26.0
303542.0,98.0
303545.0,99.0
303546.0,68.0
303547.0,87.0
303548.0,100.0
303549.0,88.0
303551.0,82.0
303552.0,99.0
303554.0,98.0
303556.0,61.0
303558.0,98.0
303562.0,79.0
303563.0,99.0
303564.0,91.0
303565.0,96.0
303566.0,100.0
303570.0,77.0
303576.0,100.0
303577.0,97.0
303578.0,93.0
303579.0,96.0
303580.0,97.0
303582.0,96.0
303583.0,100.0
303584.0,94.0
303585.0,83.0
303587.0,100.0
303591.0,100.0
303592.0,100.0
303593.0,67.0
303595.0,98.0
303596.0,96.0
303598.0,98.0
303599.0,35.0
303604.0,86.0
303605.0,100.0
303608.0,100.0
303610.0,96.0
303611.0,63.0
303612.0,46.0
303614.0,99.0
303619.0,90.0
303623.0,54.0
303625.0,100.0
303626.0,100.0
303627.0,45.0
303629.0,99.0
303630.0,100.0
303631.0,90.0
303632.0,99.0
303634.0,100.0
303635.0,97.0
303640.0,91.0
303641.0,60.0
303643.0,100.0
303645.0,100.0
303647.0,79.0
303649.0,98.0
303651.0,68.0
303652.0,63.0
303656.0,73.0
303657.0,96.0
303658.0,100.0
303659.0,88.0
303660.0,100.0
303661.0,99.0
303662.0,100.0
303663.0,90.0
303666.0,78.0
303668.0,100.0
303670.0,93.0
303671.0,96.0
303672.0,94.0
303674.0,78.0
303676.0,96.0
303677.0,85.0
303678.0,97.0
303680.0,100.0
303682.0,97.0
303683.0,81.0
303686.0,53.0
303687.0,100.0
303688.0,100.0
303689.0,62.0
303692.0,67.0
303693.0,99.0
303694.0,99.0
303695.0,100.0
303696.0,100.0
303697.0,97.0
303698.0,89.0
303699.0,100.0
303700.0,47.0
303702.0,90.0
303704.0,83.0
303706.0,64.0
303707.0,100.0
303708.0,98.0
303715.0,100.0
303716.0,92.0
303717.0,95.0
303718.0,77.0
303719.0,100.0
303720.0,96.0
303721.0,96.0
303722.0,88.0
303725.0,100.0
303726.0,74.0
303727.0,87.0
303728.0,100.0
303729.0,54.0
303734.0,100.0
303735.0,88.0
303736.0,81.0
303737.0,95.0
303739.0,97.0
303741.0,92.0
303742.0,66.0
303743.0,100.0
303752.0,100.0
303753.0,91.0
303754.0,71.0
303755.0,79.0
303757.0,95.0
303758.0,82.0
303760.0,100.0
303762.0,84.0
303764.0,97.0
303765.0,100.0
303766.0,62.0
303768.0,99.0
303769.0,90.0
303770.0,97.0
303772.0,99.0
303773.0,77.0
303774.0,99.0
303776.0,99.0
303778.0,100.0
303779.0,100.0
303780.0,98.0
303781.0,100.0
303782.0,78.0
303783.0,100.0
303787.0,100.0
303789.0,84.0
303790.0,99.0
303791.0,99.0
303792.0,83.0
303793.0,67.0
303794.0,83.0
303795.0,84.0
303796.0,96.0
303797.0,100.0
303800.0,89.0
303804.0,99.0
303807.0,92.0
303810.0,98.0
303813.0,54.0
303815.0,100.0
303816.0,100.0
303817.0,100.0
303819.0,95.0
303820.0,98.0
303823.0,99.0
303824.0,51.0
303825.0,98.0
303826.0,98.0
303828.0,85.0
303830.0,96.0
303836.0,93.0
303837.0,99.0
303838.0,100.0
303839.0,100.0
303841.0,41.0
303842.0,54.0
303844.0,100.0
303845.0,100.0
303846.0,78.0
303852.0,100.0
303853.0,100.0
303854.0,100.0
303856.0,100.0
303861.0,100.0
303862.0,93.0
303864.0,95.0
303868.0,73.0
303870.0,100.0
303872.0,96.0
303873.0,95.0
303874.0,59.0
303877.0,91.0
303878.0,74.0
303880.0,75.0
303881.0,100.0
303882.0,99.0
303884.0,90.0
303885.0,100.0
303886.0,42.0
303888.0,100.0
303889.0,95.0
303890.0,94.0
303893.0,82.0
303895.0,98.0
303897.0,77.0
303898.0,97.0
303901.0,62.0
303907.0,100.0
303909.0,98.0
303910.0,71.0
303911.0,67.0
303912.0,99.0
303915.0,96.0
303916.0,78.0
303917.0,99.0
303918.0,97.0
303919.0,79.0
303921.0,98.0
303922.0,100.0
303924.0,100.0
303926.0,100.0
303927.0,92.0
303929.0,100.0
303930.0,100.0
303931.0,100.0
303932.0,98.0
303933.0,60.0
303934.0,93.0
303935.0,84.0
303936.0,100.0
303938.0,100.0
303940.0,100.0
303942.0,98.0
303944.0,99.0
303947.0,25.0
303948.0,100.0
303952.0,98.0
303953.0,70.0
303954.0,100.0
303956.0,87.0
303957.0,98.0
303959.0,73.0
303961.0,100.0
303962.0,82.0
303963.0,100.0
303964.0,79.0
303965.0,100.0
303968.0,100.0
303969.0,91.0
303971.0,98.0
303972.0,91.0
303976.0,89.0
303977.0,100.0
303978.0,88.0
303980.0,100.0
303982.0,85.0
303984.0,97.0
303985.0,80.0
303986.0,100.0
303988.0,71.0
303993.0,79.0
303994.0,100.0
303995.0,22.0
303996.0,90.0
304000.0,100.0
304001.0,98.0
304002.0,69.0
304003.0,98.0
304005.0,64.0
304010.0,98.0
304012.0,91.0
304013.0,93.0
304014.0,96.0
304015.0,100.0
304016.0,95.0
304018.0,99.0
304021.0,100.0
304022.0,100.0
304023.0,99.0
304024.0,79.0
304025.0,97.0
304026.0,82.0
304027.0,99.0
304028.0,97.0
304029.0,83.0
304031.0,94.0
304032.0,79.0
304033.0,55.0
304034.0,100.0
304036.0,31.0
304039.0,98.0
304041.0,75.0
304043.0,100.0
304045.0,100.0
304047.0,97.0
304048.0,99.0
304051.0,100.0
304054.0,88.0
304055.0,80.0
304056.0,45.0
304059.0,98.0
304061.0,100.0
304065.0,98.0
304066.0,99.0
304067.0,74.0
304068.0,63.0
304069.0,86.0
304070.0,89.0
304074.0,98.0
304076.0,99.0
304077.0,99.0
304079.0,97.0
304080.0,100.0
304081.0,90.0
304082.0,95.0
304083.0,90.0
304086.0,94.0
304087.0,98.0
304088.0,97.0
304089.0,96.0
304091.0,100.0
304092.0,97.0
304094.0,96.0
304095.0,97.0
304098.0,78.0
304099.0,57.0
304101.0,100.0
304102.0,100.0
304103.0,97.0
304106.0,84.0
304107.0,85.0
304108.0,100.0
304109.0,100.0
304110.0,98.0
304112.0,95.0
304115.0,99.0
304117.0,90.0
304118.0,73.0
304124.0,31.0
304125.0,94.0
304127.0,42.0
304128.0,58.0
304129.0,96.0
304132.0,100.0
304133.0,77.0
304136.0,89.0
304137.0,59.0
304139.0,99.0
304140.0,81.0
304142.0,97.0
304143.0,93.0
304144.0,99.0
304146.0,98.0
304147.0,85.0
304148.0,97.0
304151.0,99.0
304152.0,95.0
304154.0,93.0
304156.0,85.0
304157.0,95.0
304159.0,95.0
304161.0,67.0
304162.0,67.0
304163.0,89.0
304165.0,91.0
304168.0,21.0
304170.0,97.0
304172.0,99.0
304175.0,97.0
304178.0,100.0
304181.0,95.0
304182.0,100.0
304185.0,98.0
304187.0,96.0
304189.0,92.0
304191.0,91.0
304194.0,100.0
304195.0,96.0
304196.0,87.0
304197.0,59.0
304198.0,99.0
304201.0,26.0
304203.0,48.0
304204.0,53.0
304205.0,100.0
304206.0,96.0
304208.0,95.0
304210.0,98.0
304212.0,97.0
304215.0,90.0
304216.0,72.0
304218.0,71.0
304219.0,100.0
304223.0,43.0
304224.0,97.0
304228.0,93.0
304229.0,93.0
304231.0,97.0
304233.0,76.0
304234.0,99.0
304235.0,95.0
304236.0,100.0
304240.0,99.0
304241.0,93.0
304242.0,58.0
304243.0,97.0
304245.0,100.0
304246.0,99.0
304247.0,100.0
304252.0,100.0
304257.0,96.0
304258.0,74.0
304260.0,63.0
304262.0,99.0
304263.0,99.0
304264.0,97.0
304267.0,100.0
304268.0,85.0
304269.0,97.0
304271.0,99.0
304272.0,96.0
304274.0,100.0
304276.0,99.0
304278.0,85.0
304279.0,46.0
304280.0,100.0
304282.0,96.0
304286.0,100.0
304287.0,100.0
304290.0,92.0
304293.0,99.0
304294.0,99.0
304295.0,70.0
304296.0,74.0
304298.0,100.0
304304.0,32.0
304306.0,100.0
304308.0,100.0
304310.0,93.0
304314.0,100.0
304316.0,99.0
304320.0,62.0
304322.0,98.0
304323.0,76.0
304324.0,99.0
304325.0,93.0
304326.0,100.0
304330.0,94.0
304332.0,81.0
304333.0,93.0
304337.0,99.0
304338.0,100.0
304341.0,68.0
304346.0,86.0
304348.0,88.0
304354.0,97.0
304357.0,100.0
304358.0,97.0
304361.0,100.0
304362.0,98.0
304365.0,96.0
304366.0,94.0
304367.0,99.0
304369.0,86.0
304370.0,55.0
304372.0,91.0
304373.0,97.0
304375.0,96.0
304376.0,94.0
304378.0,97.0
304379.0,100.0
304381.0,65.0
304383.0,84.0
304387.0,98.0
304388.0,89.0
304389.0,91.0
304391.0,73.0
304393.0,98.0
298694.0,97.0
298695.0,58.0
298696.0,99.0
298698.0,98.0
298700.0,77.0
298701.0,40.0
298704.0,61.0
298705.0,37.0
298706.0,100.0
298707.0,86.0
298709.0,11.0
298710.0,100.0
298713.0,87.0
298718.0,21.0
298719.0,85.0
298721.0,70.0
298724.0,51.0
298726.0,100.0
298727.0,77.0
298730.0,96.0
298731.0,42.0
298734.0,100.0
298735.0,100.0
298736.0,77.0
298737.0,74.0
298739.0,100.0
298744.0,71.0
298745.0,90.0
298747.0,98.0
298750.0,53.0
298755.0,16.0
298759.0,97.0
298762.0,83.0
298765.0,90.0
298770.0,98.0
298773.0,77.0
298777.0,79.0
298778.0,100.0
298779.0,73.0
298787.0,86.0
298788.0,42.0
298789.0,0.0
298793.0,59.0
298795.0,29.0
298796.0,90.0
298798.0,63.0
298799.0,81.0
298801.0,93.0
298803.0,42.0
298804.0,95.0
298807.0,82.0
298808.0,95.0
298812.0,58.0
298817.0,8.0
298821.0,96.0
298825.0,24.0
298834.0,30.0
298843.0,93.0
298844.0,90.0
298848.0,54.0
298853.0,95.0
298857.0,63.0
298860.0,60.0
298861.0,47.0
298864.0,91.0
298865.0,64.0
298866.0,54.0
298867.0,26.0
298868.0,92.0
298869.0,46.0
298870.0,84.0
298871.0,95.0
298873.0,63.0
298874.0,85.0
298881.0,59.0
298882.0,70.0
298884.0,25.0
298885.0,99.0
298886.0,85.0
298888.0,59.0
298890.0,41.0
298895.0,48.0
298897.0,80.0
298898.0,97.0
298899.0,100.0
298901.0,78.0
298903.0,84.0
298904.0,89.0
298906.0,61.0
298908.0,67.0
298911.0,83.0
298912.0,87.0
298913.0,98.0
298914.0,68.0
298923.0,42.0
298924.0,80.0
298927.0,23.0
298930.0,26.0
298932.0,100.0
298933.0,98.0
298938.0,84.0
298939.0,16.0
298941.0,84.0
298960.0,25.0
298961.0,100.0
298962.0,61.0
298966.0,62.0
298971.0,96.0
298973.0,99.0
298975.0,81.0
298976.0,99.0
298977.0,23.0
298984.0,68.0
298985.0,20.0
298987.0,46.0
298989.0,100.0
298990.0,95.0
298992.0,32.0
298993.0,98.0
298997.0,71.0
298998.0,43.0
298999.0,98.0
299001.0,97.0
299006.0,82.0
299007.0,68.0
299010.0,100.0
299012.0,63.0
299013.0,95.0
299014.0,78.0
299018.0,95.0
299022.0,100.0
299023.0,61.0
299025.0,97.0
299028.0,82.0
299029.0,5.0
299032.0,93.0
299033.0,48.0
299034.0,86.0
299037.0,82.0
299038.0,92.0
299039.0,66.0
299041.0,59.0
299043.0,94.0
299046.0,61.0
299054.0,88.0
299055.0,83.0
299056.0,89.0
299057.0,64.0
299059.0,68.0
299061.0,96.0
299062.0,89.0
299067.0,28.0
299068.0,86.0
299069.0,99.0
299070.0,60.0
299078.0,40.0
299082.0,82.0
299086.0,84.0
299087.0,54.0
299089.0,58.0
299092.0,96.0
299094.0,87.0
299095.0,98.0
299098.0,64.0
299100.0,40.0
299103.0,75.0
299105.0,29.0
299108.0,55.0
299109.0,97.0
299111.0,99.0
299112.0,70.0
299113.0,53.0
299114.0,63.0
299115.0,56.0
299116.0,30.0
299118.0,60.0
299119.0,16.0
299120.0,84.0
299122.0,51.0
299123.0,80.0
299124.0,84.0
299126.0,52.0
299127.0,99.0
299130.0,97.0
299132.0,70.0
299135.0,100.0
299142.0,52.0
299143.0,98.0
299146.0,76.0
299148.0,87.0
299151.0,73.0
299152.0,95.0
299153.0,96.0
299154.0,35.0
299158.0,48.0
299159.0,41.0
299161.0,46.0
299165.0,75.0
299166.0,86.0
299169.0,91.0
299171.0,47.0
299173.0,70.0
299174.0,91.0
299175.0,67.0
299176.0,63.0
299179.0,84.0
299182.0,44.0
299185.0,23.0
299187.0,25.0
299191.0,42.0
299192.0,84.0
299195.0,56.0
299196.0,41.0
299197.0,90.0
299201.0,83.0
299205.0,19.0
299209.0,91.0
299210.0,74.0
299213.0,100.0
299216.0,81.0
299217.0,78.0
299218.0,94.0
299219.0,99.0
299222.0,85.0
299223.0,78.0
299224.0,65.0
299229.0,43.0
299230.0,59.0
299231.0,99.0
299232.0,92.0
299233.0,96.0
299234.0,61.0
299235.0,97.0
299241.0,99.0
299242.0,97.0
299243.0,76.0
299247.0,100.0
299248.0,85.0
299253.0,99.0
299255.0,40.0
299259.0,65.0
299260.0,79.0
299261.0,100.0
299262.0,85.0
299265.0,97.0
299266.0,100.0
299273.0,97.0
299274.0,99.0
299275.0,100.0
299277.0,97.0
299279.0,95.0
299284.0,92.0
299285.0,100.0
299286.0,96.0
299287.0,100.0
299288.0,95.0
299290.0,67.0
299292.0,95.0
299293.0,92.0
299294.0,93.0
299296.0,100.0
299298.0,91.0
299299.0,100.0
299300.0,96.0
299303.0,100.0
299304.0,97.0
299305.0,68.0
299306.0,64.0
299307.0,91.0
299310.0,97.0
299312.0,99.0
299313.0,99.0
299314.0,71.0
299316.0,97.0
299320.0,79.0
299321.0,89.0
299322.0,100.0
299323.0,100.0
299326.0,88.0
299327.0,73.0
299328.0,98.0
299333.0,99.0
299334.0,99.0
299335.0,54.0
299338.0,100.0
299339.0,100.0
299342.0,37.0
299343.0,84.0
299348.0,88.0
299350.0,74.0
299353.0,91.0
299354.0,96.0
299359.0,94.0
299360.0,98.0
299364.0,59.0
299368.0,94.0
299369.0,95.0
299373.0,83.0
299374.0,75.0
299375.0,84.0
299377.0,33.0
299380.0,60.0
299381.0,100.0
299383.0,63.0
299384.0,44.0
299386.0,55.0
299388.0,100.0
299389.0,85.0
299391.0,87.0
299392.0,100.0
299393.0,94.0
299396.0,99.0
299397.0,100.0
299399.0,100.0
299401.0,81.0
299402.0,30.0
299404.0,98.0
299405.0,92.0
299407.0,99.0
299410.0,96.0
299411.0,98.0
299412.0,55.0
299413.0,55.0
299414.0,99.0
299416.0,93.0
299421.0,89.0
299422.0,84.0
299423.0,64.0
299424.0,51.0
299425.0,86.0
299427.0,99.0
299430.0,28.0
299431.0,82.0
299432.0,60.0
299436.0,82.0
299438.0,66.0
299442.0,95.0
299443.0,100.0
299444.0,100.0
299447.0,84.0
299451.0,51.0
299455.0,79.0
299456.0,95.0
299458.0,59.0
299459.0,100.0
